"","X","Title","Artist","ConstituentID","ArtistBio","Nationality","BeginDate","EndDate","Gender","Date","Medium","Dimensions","CreditLine","AccessionNumber","Classification","Department","DateAcquired","Cataloged","ObjectID","URL","ThumbnailURL","Circumference..cm.","Depth..cm.","Diameter..cm.","Height..cm.","Length..cm.","Weight..kg.","Width..cm.","Seat.Height..cm.","Duration..sec..","X0","artist_age","artist_dead","artist_age_acq"
"67858","67857","Green Awnings","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 17 15/16 × 14 3/16"" (45.6 × 36 cm); sheet: 27 1/2 × 19 7/8"" (69.8 × 50.5 cm)","Gift of the Celeste and Armand Bartos Foundation","651.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72575","http://www.moma.org/collection/works/72575","http://www.moma.org/media/W1siZiIsIjE4MjI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e857ca5a45601811",NA,NA,NA,45.6,NA,NA,36,NA,"","American",40,0,42
"67877","67876","Dido to Aeneas, Dido to Aeneas from the series The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 13 15/16 × 17 3/4"" (35.4 × 45.1 cm); sheet: 19 7/8 × 27 9/16"" (50.5 × 70 cm)","Gift of the Celeste and Armand Bartos Foundation","652.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72596","http://www.moma.org/collection/works/72596","http://www.moma.org/media/W1siZiIsIjE4MjI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2373069e9643b409",NA,NA,NA,35.4,NA,NA,45.1,NA,"","American",40,0,42
"67909","67908","In the Campagna from The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 20 5/16 x 13 11/16"" (51.5 x 34.8 cm); sheet: 27 1/2 x 19 13/16"" (70 x 50.4 cm)","Gift of the Celeste and Armand Bartos Foundation","653.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72630","http://www.moma.org/collection/works/72630","http://www.moma.org/media/W1siZiIsIjE4MjI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e04c63cff570f269",NA,NA,NA,51.5,NA,NA,34.8,NA,"","American",40,0,42
"67931","67930","Palm Trees, Palm Trees from the series The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 19 7/8 × 14"" (50.5 × 35.5 cm); sheet: 27 1/2 × 19 15/16"" (69.8 × 50.6 cm)","Gift of the Celeste and Armand Bartos Foundation","654.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72655","http://www.moma.org/collection/works/72655","http://www.moma.org/media/W1siZiIsIjE4MjI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9269b33b718439c",NA,NA,NA,50.5,NA,NA,35.5,NA,"","American",40,0,42
"67944","67943","From Eyes Blue and Cold, From Eyes Blue and Cold from the series The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 16 × 14 3/16"" (40.6 × 36 cm); sheet: 27 1/2 × 19 7/8"" (69.8 × 50.5 cm)","Gift of the Celeste and Armand Bartos Foundation","655.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72669","http://www.moma.org/collection/works/72669","http://www.moma.org/media/W1siZiIsIjE4MjI2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e0b3dd9a04b7fca1",NA,NA,NA,40.6,NA,NA,36,NA,"","American",40,0,42
"67963","67962","Atlanta in Arcadia from The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 18 3/16 × 14"" (46.2 × 35.5 cm); sheet: 27 1/2 × 19 7/8"" (69.8 × 50.5 cm)","Gift of the Celeste and Armand Bartos Foundation","656.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72689","http://www.moma.org/collection/works/72689","http://www.moma.org/media/W1siZiIsIjE4MjI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e66535049ffd8645",NA,NA,NA,46.2,NA,NA,35.5,NA,"","American",40,0,42
"67978","67977","Who Will Accept Our Offering at the End of Autumn?, Who Will Accept Our Offering at the End of Autumn? from the series The Archaics","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1962.0","Lithograph","composition: 14 × 18"" (35.5 × 45.7 cm); sheet: 8 3/8 × 27 3/8"" (21.2 × 69.6 cm)","Gift of the Celeste and Armand Bartos Foundation","657.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72705","http://www.moma.org/collection/works/72705","http://www.moma.org/media/W1siZiIsIjE4MjI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c76abd4058f2193b",NA,NA,NA,35.5,NA,NA,45.7,NA,"","American",40,0,42
"68075","68074","The Moment","Barnett Newman","4285","American, 1905–1970","American",1905,"1970.0","Male","1966.0","Screenprint on Plexiglas","overall: 48 3/4 x 5 1/16 x 1 3/16"" (123.9 x 12.8 x 3cm)","Gift of Lester Avnet","663.1966","Print","Prints & Illustrated Books","1966-12-06","Y","72806","http://www.moma.org/collection/works/72806","http://www.moma.org/media/W1siZiIsIjIwOTIyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b9bb9a0349483d0c",NA,3,NA,123.9,NA,NA,12.8,NA,"","American",61,0,4
"68377","68376","Ritual Scene","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1937.0","Lithograph","composition (irreg.): 7 5/16 x 11 5/16"" (18.5 x 28.8 cm); sheet (irreg.): 8 1/4 x 14 11/16"" (21 x 37.3 cm)","The Philip and Lynn Straus Foundation Fund","684.1993","Print","Prints & Illustrated Books","1993-11-17","Y","73127","http://www.moma.org/collection/works/73127","http://www.moma.org/media/W1siZiIsIjIxODY5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=efacff0f8d037163",NA,NA,NA,18.5,NA,NA,28.8,NA,"","American",25,1,-37
"68504","68503","Proof for Untitled from Folder, Vol. I, No. I","Grace Hartigan","2520","American, 1922–2008","American",1922,"2008.0","Female","1953.0","Screenprint","composition (irreg.): 7 1/2 × 10 9/16"" (19.1 × 26.8 cm); sheet: 8 11/16 × 11 5/16"" (22 × 28.7 cm)","Gift of Daisy Aldan","702.1993","Print","Prints & Illustrated Books","1993-11-17","Y","73278","http://www.moma.org/collection/works/73278","http://www.moma.org/media/W1siZiIsIjE2MzUzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8c046ecdc1591d37",NA,NA,NA,19.1,NA,NA,26.8,NA,"","American",31,0,15
"69558","69557","Silent Curtain","Helen Frankenthaler","1974","American, 1928–2011","American",1928,"2011.0","Female","1967.0","Lithograph","composition (irreg.): 18 15/16 x 14 7/16"" (48.1 x 36.7 cm); sheet: 30 1/16 x 22 5/16"" (76.4 x 56.7 cm)","Gift of the Celeste and Armand Bartos Foundation","867.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74518","http://www.moma.org/collection/works/74518","http://www.moma.org/media/W1siZiIsIjE4MjMxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=527414df258bc3d6",NA,NA,NA,48.1,NA,NA,36.7,NA,"","American",39,0,42
"69562","69561","Venice","Helen Frankenthaler","1974","American, 1928–2011","American",1928,"2011.0","Female","1969.0","Lithograph","composition (irreg.): 17 7/16 x 17 1/16"" (44.3 x 43.3 cm); sheet: 31 1/16 x 23 1/8"" (78.9 x 58.7 cm)","Gift of the Celeste and Armand Bartos Foundation","868.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74522","http://www.moma.org/collection/works/74522","http://www.moma.org/media/W1siZiIsIjIwOTQ3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6ba4cf48b6ee9a1c",NA,NA,NA,44.3,NA,NA,43.3,NA,"","American",41,0,42
"69566","69565","Variation II on Mauve Corner","Helen Frankenthaler","1974","American, 1928–2011","American",1928,"2011.0","Female","1969.0","Lithograph","composition (irreg.): 13 11/16 x 16 13/16"" (34.7 x 42.7 cm); sheet: 20 x 25 1/16"" (50.8 x 63.6 cm)","Gift of the Celeste and Armand Bartos Foundation","869.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74526","http://www.moma.org/collection/works/74526","http://www.moma.org/media/W1siZiIsIjE4MjMxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c394f995357a8b28",NA,NA,NA,34.7,NA,NA,42.7,NA,"","American",41,0,42
"69570","69569","A Slice of the Stone Itself","Helen Frankenthaler","1974","American, 1928–2011","American",1928,"2011.0","Female","1969.0","Lithograph","composition (irreg.): 18 x 14 3/16"" (45.7 x 36 cm); sheet: 19 1/16 x 14 15/16"" (48.4 x 38 cm)","Gift of the Celeste and Armand Bartos Foundation","870.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74530","http://www.moma.org/collection/works/74530","http://www.moma.org/media/W1siZiIsIjE4MjMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=34e63bbfe74b1cc8",NA,NA,NA,45.7,NA,NA,36,NA,"","American",41,0,42
"69594","69593","From or by Marcel Duchamp or Rrose Sélavy (The Box in a Valise) (de ou par Marcel Duchamp ou Rrose Sélavy (Boîte-en-valise)","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1966.0","Leather valise containing 80 miniature replicas, color reproductions, and photographs of works by Duchamp","composition and sheet (see individual components): dimensions vary; case (closed): 3 11/16 x 15 3/16 x 16 1/4"" (9.4 x 38.5 x 41.2 cm); overall (opened): 15 3/4 x 15 3/16 x 36 1/8"" (40 x 38.5 x 91.7 cm)","Gift of the artist","872.1968.a-bbbb","Print","Prints & Illustrated Books","1968-06-12","Y","74554","http://www.moma.org/collection/works/74554","http://www.moma.org/media/W1siZiIsIjI4NDA4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e8d6d3a5be02330c",NA,NA,NA,0,NA,NA,0,NA,"","American",79,1,0
"69716","69715","Untitled","Barnett Newman","4285","American, 1905–1970","American",1905,"1970.0","Male","1961.0","Lithograph","composition (irreg.): 13 3/4 x 9 7/8"" (35 x 25.1 cm); sheet: 14 5/8 x 11 3/16"" (37.2 x 28.4 cm)","Gift of Mr. and Mrs. Barnett Newman in honor of René d'Harnoncourt","898.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74690","http://www.moma.org/collection/works/74690","http://www.moma.org/media/W1siZiIsIjE5MDc3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1fd029ee38539692",NA,NA,NA,35,NA,NA,25.1,NA,"","American",56,0,1
"69720","69719","Untitled","Barnett Newman","4285","American, 1905–1970","American",1905,"1970.0","Male","1961.0","Lithograph","composition: 22 7/8 x 16 5/16"" (58.1 x 41.4 cm); sheet: 30 1/16 x 22 1/8"" (76.4 x 56.2 cm)","Gift of Mr. and Mrs. Barnett Newman in honor of René d'Harnoncourt","899.1969","Print","Prints & Illustrated Books","1969-10-28","Y","74694","http://www.moma.org/collection/works/74694","http://www.moma.org/media/W1siZiIsIjIxMTkzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=db60b3380d9ec94d",NA,NA,NA,58.1,NA,NA,41.4,NA,"","American",56,0,1
"70151","70150","Turntable for Rotoreliefs (Optical Disks)","Marcel Duchamp","1634","American, born France. 1887–1968","American",1887,"1968.0","Male","1965.0","Wall-hanging turntable mounted on black-velvet-covered board","","Gift of The Riklis Collection of McCrory Corporation","1003.1983","Print","Prints & Illustrated Books","1985-10-25","Y","75160","http://www.moma.org/collection/works/75160","",NA,NA,NA,NA,NA,NA,NA,NA,"","American",78,1,-17
"70710","70709","Infinity Nets (for Parkett no. 59)","Yayoi Kusama","3315","Japanese, born 1929","Japanese",1929,"2018.0","Female","2000.0","Multiple of screenprint on mirror","composition: 9 15/16 x 8 1/4"" (25.3 x 21 cm)","Linda Barth Goldstein Fund","1133.2001","Print","Prints & Illustrated Books","2001-01-24","Y","75754","http://www.moma.org/collection/works/75754","http://www.moma.org/media/W1siZiIsIjE4OTYwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6fb6a96fe46397f7",NA,NA,NA,25.3,NA,NA,21,NA,"","Japanese",71,0,17
"70850","70849","Untitled (1), state I of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving","plate: 11 7/8 x 9 13/16"" (30.2 x 24.9 cm); sheet: 18 7/8 x 12 1/4"" (48 x 31.1 cm)","Gift of Lee Krasner Pollock","1170.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75902","http://www.moma.org/collection/works/75902","http://www.moma.org/media/W1siZiIsIjIyNDQxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4dc1bb52f7e58093",NA,NA,NA,30.2,NA,NA,24.9,NA,"","American",32,1,-14
"70854","70853","Untitled (1), state I of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving","plate: 11 7/8 x 9 13/16"" (30.2 x 24.9 cm); sheet: 18 7/8 x 12 1/4"" (48 x 31.1 cm)","Gift of Lee Krasner Pollock","1171.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75906","http://www.moma.org/collection/works/75906","http://www.moma.org/media/W1siZiIsIjIyNDQxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=63fdccab578d12b8",NA,NA,NA,30.2,NA,NA,24.9,NA,"","American",32,1,-14
"70857","70856","Untitled (1), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 5/8 x 9 15/16"" (29.5 x 25.3 cm); sheet: 20 1/2 x 12 7/8"" (52 x 32.7 cm)","Gift of Lee Krasner Pollock","1172.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75909","http://www.moma.org/collection/works/75909","http://www.moma.org/media/W1siZiIsIjE4MTc1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2fe38d5ee0ecf641",NA,NA,NA,29.5,NA,NA,25.3,NA,"","American",32,1,-14
"70861","70860","Untitled (1), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 5/8 x 9 15/16"" (29.5 x 25.3 cm); sheet: 20 1/2 x 13 1/4"" (52 x 33.6 cm)","Gift of Lee Krasner Pollock","1173.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75913","http://www.moma.org/collection/works/75913","http://www.moma.org/media/W1siZiIsIjIyNDQxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=921255ebb836b225",NA,NA,NA,29.5,NA,NA,25.3,NA,"","American",32,1,-14
"70865","70864","Untitled (2), state I of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 7/8 x 9 13/16"" (30.2 x 24.9 cm); sheet: 18 7/8 x 12 3/8"" (48 x 31.4 cm)","Gift of Lee Krasner Pollock","1174.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75917","http://www.moma.org/collection/works/75917","http://www.moma.org/media/W1siZiIsIjIyNDQxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=811d55ab6e92eeae",NA,NA,NA,30.2,NA,NA,24.9,NA,"","American",32,1,-14
"70869","70868","Untitled (2), state I of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint with ink additions","plate: 11 15/16 x 9 3/4"" (30.3 x 24.8 cm); sheet: 14 3/16 x 11 1/4"" (36 x 28.5 cm)","Gift of Lee Krasner Pollock","1175.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75921","http://www.moma.org/collection/works/75921","http://www.moma.org/media/W1siZiIsIjE2NzcxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df578aacb6de2fca",NA,NA,NA,30.3,NA,NA,24.8,NA,"","American",32,1,-14
"70873","70872","Untitled (2), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 7/8 x 9 3/4"" (30.2 x 24.8 cm); sheet: 18 1/2 x 12 3/8"" (47 x 31.4 cm)","Gift of Lee Krasner Pollock","1176.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75925","http://www.moma.org/collection/works/75925","http://www.moma.org/media/W1siZiIsIjE4MDA1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f88497118cb9c567",NA,NA,NA,30.2,NA,NA,24.8,NA,"","American",32,1,-14
"70876","70875","Untitled (2), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 13/16 x 9 13/16"" (30 x 24.9 cm); sheet: 18 1/2 x 12 1/4"" (47 x 31.1 cm)","Gift of Lee Krasner Pollock","1177.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75928","http://www.moma.org/collection/works/75928","http://www.moma.org/media/W1siZiIsIjE3NzM1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d3737ebe9e1102e4",NA,NA,NA,30,NA,NA,24.9,NA,"","American",32,1,-14
"70879","70878","Untitled (2), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 12 x 9 13/16"" (30.5 x 24.9 cm); sheet: 18 1/2 x 12 3/8"" (47 x 31.4 cm)","Gift of Lee Krasner Pollock","1178.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75931","http://www.moma.org/collection/works/75931","http://www.moma.org/media/W1siZiIsIjE3NDQyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=291670831da15713",NA,NA,NA,30.5,NA,NA,24.9,NA,"","American",32,1,-14
"70882","70881","Untitled (4), state I of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 14 5/8 x 17 7/8"" (37.2 x 45.4 cm); sheet: 19 11/16 x 26"" (50 x 66 cm)","Gift of Lee Krasner Pollock","1179.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75934","http://www.moma.org/collection/works/75934","http://www.moma.org/media/W1siZiIsIjE3OTk3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a5f76ee68e00992f",NA,NA,NA,37.2,NA,NA,45.4,NA,"","American",32,1,-14
"70885","70884","Untitled (4), state II of III","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 14 15/16 x 17 5/8"" (38 x 44.8 cm); sheet: 18 3/4 x 24 13/16"" (47.7 x 63 cm)","Gift of Lee Krasner Pollock","1180.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75937","http://www.moma.org/collection/works/75937","http://www.moma.org/media/W1siZiIsIjY5NjAyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=8526868e92178cc8",NA,NA,NA,38,NA,NA,44.8,NA,"","American",32,1,-14
"70889","70888","Untitled (5), only state","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 8 3/4 x 11 7/8"" (22.3 x 30.2 cm); sheet: 9 13/16 x 12 7/8"" (25 x 32.7 cm)","Gift of Lee Krasner Pollock","1181.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75941","http://www.moma.org/collection/works/75941","http://www.moma.org/media/W1siZiIsIjE3NDQyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=77bcd20c5158fc16",NA,NA,NA,22.3,NA,NA,30.2,NA,"","American",32,1,-14
"70893","70892","Untitled (8), state I of II","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 13/16 x 9"" (30 x 22.8 cm); sheet: 18 13/16 x 12 1/4"" (47.8 x 31.1 cm)","Gift of Lee Krasner Pollock","1182.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75945","http://www.moma.org/collection/works/75945","http://www.moma.org/media/W1siZiIsIjY3NTIyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=bd29ccd7bff270e0",NA,NA,NA,30,NA,NA,22.8,NA,"","American",32,1,-14
"70897","70896","Untitled (9), only state","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 11/16 x 8 15/16"" (29.7 x 22.7 cm); sheet: 15 3/4 x 10 15/16"" (40 x 27.8 cm)","Gift of Lee Krasner Pollock","1183.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75949","http://www.moma.org/collection/works/75949","http://www.moma.org/media/W1siZiIsIjE3NDQyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=07fed18da55c92aa",NA,NA,NA,29.7,NA,NA,22.7,NA,"","American",32,1,-14
"70901","70900","Untitled (9), only state","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 11 15/16 x 8 7/8"" (30.4 x 22.5 cm); sheet: 18 1/2 x 14 3/4"" (47 x 37.5 cm)","Gift of Lee Krasner Pollock","1184.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75953","http://www.moma.org/collection/works/75953","http://www.moma.org/media/W1siZiIsIjE3NDQyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b0a571709a3ae24c",NA,NA,NA,30.4,NA,NA,22.5,NA,"","American",32,1,-14
"70904","70903","Untitled (10), only state","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1944.0","Engraving and drypoint","plate: 7 7/8 x 4 13/16"" (20 x 12.2 cm); sheet: 12 5/8 x 9 7/8"" (32 x 25.1 cm)","Gift of Lee Krasner Pollock","1185.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75956","http://www.moma.org/collection/works/75956","http://www.moma.org/media/W1siZiIsIjE4MDUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28d1fc1ccc09d8ce",NA,NA,NA,20,NA,NA,12.2,NA,"","American",32,1,-14
"70907","70906","Landscape with Steer","Jackson Pollock","4675","American, 1912–1956","American",1912,"1956.0","Male","1936.0","Lithograph with airbrushed lacquer additions","composition: 13 13/16 x 18 9/16"" (35.1 x 47.1 cm); sheet: 16 1/8 x 23 3/8"" (41 x 59.3 cm)","Gift of Lee Krasner Pollock","1186.1969","Print","Prints & Illustrated Books","1970-03-05","Y","75959","http://www.moma.org/collection/works/75959","http://www.moma.org/media/W1siZiIsIjIxMTk4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=da621f1b25691c58",NA,NA,NA,35.1,NA,NA,47.1,NA,"","American",24,1,-14
